ubigeo,department,province,district,total_populated_centers,matched_centers,unmatched_centers,coverage_share,mean_distance_km,median_distance_km,p90_distance_km,max_distance_km,share_over_10km,share_over_20km,share_over_30km,coverage_component,distance_component,remote_tail_component,q2_settlement_access_score,q2_access_level,rank_best_to_worst,rank_worst_to_best
100311,HUANUCO,DOS DE MAYO,MARIAS,182.0,182.0,0.0,1.0,20.11319046716083,22.928130065238904,33.84638570826809,36.87068869321635,0.6923076923076923,0.5769230769230769,0.3131868131868132,1.0,0.47118575732216517,0.6868131868131868,0.5358739861694717,Low availability,1367,505
010401,AMAZONAS,CONDORCANQUI,NIEVA,184.0,184.0,0.0,1.0,25.673537322540803,20.883594940419542,54.998133739974456,64.25439749167711,0.8043478260869565,0.532608695652174,0.358695652173913,1.0,0.48675461857723257,0.6413043478260869,0.5331195373518889,Low availability,1368,504
150704,LIMA,HUAROCHIRI,CARAMPOMA,59.0,59.0,0.0,1.0,24.664904299167656,25.20258137504251,31.28217917468505,32.64295303655209,1.0,0.6949152542372882,0.288135593220339,1.0,0.45535792760841387,0.711864406779661,0.532309871359788,Low availability,1369,503
020109,ANCASH,HUARAZ,PAMPAS GRANDE,145.0,145.0,0.0,1.0,28.083841673882464,27.28992467334996,32.186562787213184,39.75744690523676,1.0,1.0,0.2620689655172414,1.0,0.4419975116561393,0.7379310344827585,0.530777568504125,Low availability,1370,502
130802,LA LIBERTAD,PATAZ,BULDIBUYO,61.0,61.0,0.0,1.0,28.022519322773118,28.58992450755297,31.290900081288164,33.56270909951241,1.0,1.0,0.2459016393442623,1.0,0.4341661138837737,0.7540983606557377,0.5301457879153628,Low availability,1371,501
110302,ICA,NASCA,CHANGUILLO,34.0,34.0,0.0,1.0,26.83240256824025,25.380926179776296,45.34043357682818,56.36801250154967,1.0,0.6176470588235294,0.29411764705882354,1.0,0.45417553172773717,0.7058823529411764,0.5296875780917689,Low availability,1372,500
021506,ANCASH,PALLASCA,LACABAMBA,28.0,28.0,0.0,1.0,28.654684941126412,28.497673617833172,30.410085966682022,30.655013041612943,1.0,1.0,0.25,1.0,0.4347103970618448,0.75,0.5292972779432913,Low availability,1373,499
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,69.0,69.0,0.0,1.0,23.65210627196297,23.186570258197985,37.11865886741692,44.89736536110666,0.8840579710144928,0.5652173913043478,0.3333333333333333,1.0,0.46931319284567563,0.6666666666666667,0.528519234991973,Low availability,1374,498
250104,UCAYALI,CORONEL PORTILLO,MASISEA,129.0,129.0,0.0,1.0,35.15563483502259,21.456762823478105,85.26379682735907,150.16853703079664,0.7596899224806202,0.5271317829457365,0.3643410852713178,1.0,0.48224793384599585,0.6356589147286822,0.5282712281108017,Low availability,1375,497
110502,ICA,PISCO,HUANCANO,58.0,58.0,0.0,1.0,25.861978318346267,22.773713139593987,39.236644365383285,42.497585289459884,0.9655172413793104,0.6896551724137931,0.3448275862068966,1.0,0.47231428337697023,0.6551724137931034,0.5271717225018101,Low availability,1376,496
150302,LIMA,CAJATAMBO,COPA,15.0,15.0,0.0,1.0,28.44776665570571,27.875714290547382,32.153966308188586,34.90855142112829,1.0,1.0,0.26666666666666666,1.0,0.4384250124440868,0.7333333333333334,0.5268975087108607,Low availability,1377,495
210209,PUNO,AZANGARO,POTONI,222.0,222.0,0.0,1.0,24.616391157469693,23.3574652701899,39.22872161229712,43.92057066178714,0.9324324324324325,0.6036036036036037,0.33783783783783783,1.0,0.4680859072521767,0.6621621621621622,0.5263087837251723,Low availability,1378,494
040114,AREQUIPA,AREQUIPA,POLOBAYA,56.0,56.0,0.0,1.0,26.936595408829593,26.74859141983648,34.233396551360954,40.06400126143676,1.0,0.9821428571428571,0.2857142857142857,1.0,0.4453652777574627,0.7142857142857143,0.5260414087159382,Low availability,1379,493
030503,APURIMAC,COTABAMBAS,COYLLURQUI,91.0,91.0,0.0,1.0,27.593248961998956,27.422206588850393,32.844865852713134,34.63577087928888,1.0,1.0,0.2857142857142857,1.0,0.44118435236923015,0.7142857142857143,0.5231147609441753,Low availability,1380,492
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,82.0,82.0,0.0,1.0,25.160585955665322,26.961220909861034,34.2063216673615,39.955469704410724,0.9634146341463414,0.7073170731707317,0.2926829268292683,1.0,0.44403468779425903,0.7073170731707317,0.5230194034072008,Low availability,1381,491
200114,PIURA,PIURA,TAMBO GRANDE,229.0,229.0,0.0,1.0,26.108609572177976,26.0820479843779,35.44209872037484,42.72742735422807,1.0,0.7685589519650655,0.31004366812227074,1.0,0.4496034331078764,0.6899563318777293,0.5217093027388322,Low availability,1382,490
080408,CUSCO,CALCA,YANATILE,191.0,191.0,0.0,1.0,24.802768570814585,23.359595772790744,42.35978633404323,56.82397957936196,0.8481675392670157,0.6282722513089005,0.35602094240837695,1.0,0.4680706614134825,0.6439790575916231,0.5208431802669247,Low availability,1383,489
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,20.0,20.0,0.0,1.0,27.85656734066661,27.785491241214856,30.43248114637127,33.77564522428201,1.0,1.0,0.3,1.0,0.43897049952549627,0.7,0.5172793496678474,Low availability,1384,488
080703,CUSCO,CHUMBIVILCAS,CHAMACA,197.0,197.0,0.0,1.0,26.142354656702146,27.48735069087864,36.25858698623993,42.53695858315522,0.9390862944162437,0.7969543147208121,0.3248730964467005,1.0,0.44078529033065483,0.6751269035532995,0.5110877742974482,Low availability,1385,487
100511,HUANUCO,HUAMALIES,TANTAMAYO,100.0,100.0,0.0,1.0,28.77786153286213,27.890935977498795,36.09277405778772,37.96343721281668,1.0,0.98,0.32,1.0,0.43833315043414345,0.6799999999999999,0.5108332053039004,Low availability,1386,486
030506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,126.0,126.0,0.0,1.0,26.605811965090826,25.516395405825683,34.91493789005135,39.77134429925064,1.0,0.8492063492063492,0.35714285714285715,1.0,0.4532827233663935,0.6428571428571428,0.5101550492136182,Low availability,1387,485
210102,PUNO,PUNO,ACORA,552.0,552.0,0.0,1.0,28.186225826032356,22.651877970029126,62.02118361169283,80.49112036265818,0.7663043478260869,0.5416666666666666,0.4076086956521739,1.0,0.4732098774422945,0.5923913043478262,0.508964305513954,Low availability,1388,484
040515,AREQUIPA,CAYLLOMA,SIBAYO,129.0,129.0,0.0,1.0,29.573907748577977,26.58934775930883,43.28463323527934,48.47253894984753,1.0,0.9224806201550387,0.3488372093023256,1.0,0.44636848509839533,0.6511627906976745,0.507806776778179,Low availability,1389,483
010312,AMAZONAS,BONGARA,YAMBRASBAMBA,58.0,58.0,0.0,1.0,28.105167965255614,28.388409749230398,32.96060894349694,38.44113815220574,1.0,0.9655172413793104,0.3275862068965517,1.0,0.4353572636718025,0.6724137931034483,0.5064742225012961,Low availability,1390,482
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,171.0,171.0,0.0,1.0,30.068508300994015,28.949834187403837,34.00936365801109,36.28942088939207,1.0,1.0,0.3216374269005848,1.0,0.43205873764423586,0.6783625730994152,0.5059498882807897,Low availability,1391,481
020103,ANCASH,HUARAZ,COLCABAMBA,23.0,23.0,0.0,1.0,28.793055799224767,27.11892585394328,34.52714038143428,35.12259592163675,1.0,1.0,0.34782608695652173,1.0,0.4430543231415647,0.6521739130434783,0.5057902001121387,Low availability,1392,480
210708,PUNO,LAMPA,PUCARA,97.0,97.0,0.0,1.0,28.109815195623238,27.73611820971105,32.567893615507515,38.163069432044985,1.0,0.9896907216494846,0.3402061855670103,1.0,0.4392697323303826,0.6597938144329897,0.5054269569611647,Low availability,1393,479
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,15.0,15.0,0.0,1.0,28.803944816247455,29.134467637252534,30.900310287613657,31.665810540233995,1.0,1.0,0.3333333333333333,1.0,0.43098746241094743,0.6666666666666667,0.5016912236876632,Low availability,1394,478
151003,LIMA,YAUYOS,ALLAUCA,55.0,55.0,0.0,1.0,26.61422881337914,28.334521467899965,35.81624747106176,45.160153125494546,1.0,0.7454545454545455,0.34545454545454546,1.0,0.43567718048218884,0.6545454545454545,0.5013376627011685,Low availability,1395,477
021509,ANCASH,PALLASCA,PAMPAS,77.0,77.0,0.0,1.0,28.213795574102964,28.942004314255705,31.316044957275754,34.43451520864921,1.0,1.0,0.33766233766233766,1.0,0.43210431377116343,0.6623376623376623,0.501174318341113,Low availability,1396,476
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,76.0,76.0,0.0,1.0,31.14344244381329,28.686622530673464,41.42382732497076,55.558119634187385,1.0,1.0,0.34210526315789475,1.0,0.433597411019389,0.6578947368421053,0.5008866087662038,Low availability,1397,475
180106,MOQUEGUA,MARISCAL NIETO,TORATA,149.0,149.0,0.0,1.0,28.964359485359388,24.891547414480648,46.24920181411379,58.09324859857134,0.9865771812080537,0.6845637583892618,0.40939597315436244,1.0,0.45743941854418724,0.5906040268456376,0.49738880103462235,Low availability,1398,474
210706,PUNO,LAMPA,PALCA,65.0,65.0,0.0,1.0,28.19803063497886,27.69731642017765,36.23816300578532,43.753217027495495,1.0,0.9076923076923077,0.36923076923076925,1.0,0.4395052575216949,0.6307692307692307,0.49688444949595567,Low availability,1399,473
080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,527.0,527.0,0.0,1.0,26.04081223708044,25.291431925385407,42.012822335924895,53.945784778822855,0.8652751423149905,0.6698292220113852,0.4060721062618596,1.0,0.4547678609275225,0.5939278937381405,0.4965158707707079,Low availability,1400,472
040510,AREQUIPA,CAYLLOMA,LARI,79.0,79.0,0.0,1.0,26.364068603283744,26.841884788095978,34.04142909502093,36.973206974170836,1.0,0.7721518987341772,0.3924050632911392,1.0,0.444780216798515,0.6075949367088608,0.4936246327716187,Low availability,1401,471
210105,PUNO,PUNO,CAPACHICA,146.0,146.0,0.0,1.0,29.06663360359715,29.278134526597167,32.63093272869487,33.80444249239102,1.0,1.0,0.363013698630137,1.0,0.4301584132255797,0.636986301369863,0.4922067796688646,Low availability,1402,470
040519,AREQUIPA,CAYLLOMA,YANQUE,242.0,242.0,0.0,1.0,26.83075239057441,27.62277441004833,37.09245802284947,43.092163541853715,0.9380165289256198,0.8305785123966942,0.3884297520661157,1.0,0.43995861919967283,0.6115702479338843,0.49144210781993625,Low availability,1403,469
210305,PUNO,CARABAYA,CORANI,227.0,227.0,0.0,1.0,28.640327508480095,27.317376859342986,39.91144483266733,45.39912481029697,1.0,0.8810572687224669,0.3964757709251101,1.0,0.4418284462133355,0.6035242290748899,0.4903371810718018,Low availability,1404,468
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,61.0,61.0,0.0,1.0,29.380298350302393,28.815078416462114,33.4403089252028,40.50291759500316,1.0,1.0,0.3770491803278688,1.0,0.4328447912286455,0.6229508196721312,0.4898765997616912,Low availability,1405,467
080906,CUSCO,LA CONVENCION,QUELLOUNO,207.0,207.0,0.0,1.0,26.450084509035374,26.53495199429378,40.138063279017736,53.28592282507766,0.9516908212560387,0.6666666666666666,0.4106280193236715,1.0,0.44671249621470976,0.5893719806763285,0.4895103415531953,Low availability,1406,466
010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,49.0,49.0,0.0,1.0,28.289833050217354,28.296612237367572,32.23467501304851,33.92950625552874,1.0,1.0,0.3877551020408163,1.0,0.4359025873115857,0.6122448979591837,0.48880528050586514,Low availability,1407,465
010511,AMAZONAS,LUYA,MARIA,23.0,23.0,0.0,1.0,29.556401176870303,28.87758900511175,34.3649296449866,35.006464311474716,1.0,1.0,0.391304347826087,1.0,0.432479715388457,0.6086956521739131,0.4853444964240938,Low availability,1408,464
151019,LIMA,YAUYOS,LINCHA,85.0,85.0,0.0,1.0,30.005633441602406,29.20660789538715,34.837445763828775,36.97499567814938,1.0,1.0,0.38823529411764707,1.0,0.4305706744322433,0.611764705882353,0.4849288838672762,Low availability,1409,463
081305,CUSCO,URUBAMBA,MARAS,59.0,59.0,0.0,1.0,28.764019804599464,29.140057212879967,33.93648233586493,36.11160225465319,1.0,1.0,0.3898305084745763,1.0,0.4309551331799355,0.6101694915254237,0.48471944068358197,Low availability,1410,462
021408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,23.0,23.0,0.0,1.0,29.878470919368816,29.567077657218046,31.636552000228306,33.443334984470845,1.0,1.0,0.391304347826087,1.0,0.4285028736733678,0.6086956521739131,0.48256070722353134,Low availability,1411,461
050806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,104.0,104.0,0.0,1.0,30.75381932711444,26.978704607511002,47.62229022839768,51.10756862037049,1.0,0.7307692307692307,0.4326923076923077,1.0,0.4439257291351283,0.5673076923076923,0.4809403180868974,Low availability,1412,460
120405,JUNIN,JAUJA,CANCHAYLLO,22.0,22.0,0.0,1.0,29.68468031743572,28.69965508956713,37.82137058832847,40.20389292291246,1.0,1.0,0.4090909090909091,1.0,0.43352090529508003,0.5909090909090908,0.48073736097928327,Low availability,1413,459
100510,HUANUCO,HUAMALIES,SINGA,59.0,59.0,0.0,1.0,29.281917084911434,29.20826480044056,32.06182960762536,35.97868349001068,1.0,1.0,0.4067796610169492,1.0,0.43056111341524916,0.5932203389830508,0.47935888108558966,Low availability,1414,458
120419,JUNIN,JAUJA,MONOBAMBA,27.0,27.0,0.0,1.0,30.310228075068853,29.39711994603554,38.04320176663007,47.76946394299191,1.0,1.0,0.4074074074074074,1.0,0.4294747644688247,0.5925925925925926,0.47841011290595503,Low availability,1415,457
080502,CUSCO,CANAS,CHECCA,165.0,165.0,0.0,1.0,30.053471832851724,29.303808446123067,37.039636383893956,41.07151567461478,1.0,1.0,0.4121212121212121,1.0,0.43001067280331795,0.5878787878787879,0.4773711073259589,Low availability,1416,456
050303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,188.0,188.0,0.0,1.0,28.98192707937511,27.613245891457215,40.24655054862862,48.33885898300175,1.0,0.8670212765957447,0.43617021276595747,1.0,0.44001665637843257,0.5638297872340425,0.47716059563511554,Low availability,1417,455
050619,AYACUCHO,LUCANAS,SANCOS,213.0,213.0,0.0,1.0,29.411583648770918,28.083849025974136,41.90220718035221,47.06167681478634,1.0,0.8873239436619719,0.431924882629108,1.0,0.4371731066207004,0.568075117370892,0.47644370984575785,Low availability,1418,454
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,53.0,53.0,0.0,1.0,30.971478488149184,28.564501951193606,43.83341455145604,60.27961670274356,1.0,0.8301886792452831,0.4339622641509434,1.0,0.43431593820878633,0.5660377358490566,0.47383247750086743,Low availability,1419,453
080507,CUSCO,CANAS,QUEHUE,55.0,55.0,0.0,1.0,29.575198314082087,28.70832212342125,34.90085546063435,36.549978619031464,1.0,1.0,0.43636363636363634,1.0,0.4334700453293815,0.5636363636363637,0.4725199408214761,Low availability,1420,452
021210,ANCASH,HUAYLAS,YURACMARCA,49.0,49.0,0.0,1.0,27.955778510752754,29.376196378025135,35.495391694700245,36.37425459884271,1.0,0.8775510204081632,0.42857142857142855,1.0,0.4295947898678424,0.5714285714285714,0.47214492433606103,Low availability,1421,451
150301,LIMA,CAJATAMBO,CAJATAMBO,160.0,160.0,0.0,1.0,29.020295880771954,29.57403667774329,34.52568924531128,37.32464150459042,1.0,0.96875,0.44375,1.0,0.42846319427288604,0.55625,0.4667992359910202,Low availability,1422,450
150606,LIMA,HUARAL,IHUARI,114.0,114.0,0.0,1.0,27.464273417799685,28.333727592286763,32.95148768441005,36.1385684569453,1.0,0.8859649122807017,0.4649122807017544,1.0,0.4356818978492083,0.5350877192982456,0.4655036442839195,Low availability,1423,449
040207,AREQUIPA,CAMANA,QUILCA,36.0,36.0,0.0,1.0,25.859101934784015,27.966592015209486,34.270021664734976,38.29230165293085,1.0,0.6666666666666666,0.4722222222222222,1.0,0.43787728748257726,0.5277777777777778,0.46484743457113736,Low availability,1424,448
051012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,175.0,175.0,0.0,1.0,29.578264999703116,28.451530340950043,41.8432440767929,48.47604783583468,1.0,0.8285714285714286,0.4685714285714286,1.0,0.43498328284414267,0.5314285714285714,0.4639168694194712,Low availability,1425,447
210211,PUNO,AZANGARO,SAN ANTON,156.0,156.0,0.0,1.0,29.177717864966514,29.158762348228407,37.055108691342056,39.193375632233035,1.0,0.9358974358974359,0.46153846153846156,1.0,0.4308469891894413,0.5384615384615384,0.4631313539710704,Low availability,1426,446
060412,CAJAMARCA,CHOTA,MIRACOSTA,75.0,75.0,0.0,1.0,28.556019845471408,29.492742318212724,33.11185632651964,35.232910475686104,0.9866666666666667,0.96,0.4666666666666667,1.0,0.4289272883107422,0.5333333333333333,0.46024910181751955,Low availability,1427,445
050611,AYACUCHO,LUCANAS,LUCANAS,425.0,425.0,0.0,1.0,28.714967767216255,28.835368333631763,41.90358041085749,50.12750095780372,0.9976470588235294,0.7717647058823529,0.4776470588235294,1.0,0.43272620973335985,0.5223529411764706,0.459614229166293,Low availability,1428,444
150708,LIMA,HUAROCHIRI,HUANZA,49.0,49.0,0.0,1.0,30.126927069772314,29.85469376738574,35.04977912980804,41.72188578728491,1.0,1.0,0.46938775510204084,1.0,0.4268704067989798,0.5306122448979591,0.4579929582286736,Low availability,1429,443
030304,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,182.0,182.0,0.0,1.0,30.648289019209454,29.415239104716367,43.58597074243283,52.78654176627179,1.0,0.9120879120879121,0.47802197802197804,1.0,0.4293708929403255,0.5219780219780219,0.45715303165163435,Low availability,1430,442
021410,ANCASH,OCROS,SANTIAGO DE CHILCAS,40.0,40.0,0.0,1.0,30.21270349281075,29.65350429690462,32.523411562324526,33.997943307094886,1.0,1.0,0.475,1.0,0.42801071992763984,0.525,0.45710750394934785,Low availability,1431,441
020110,ANCASH,HUARAZ,PARIACOTO,51.0,51.0,0.0,1.0,31.071342330701572,28.899093333812182,40.17536569469841,41.40320125371704,1.0,1.0,0.49019607843137253,1.0,0.43235430184661516,0.5098039215686274,0.4555891877632188,Low availability,1432,440
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,83.0,83.0,0.0,1.0,29.453392336521187,29.83329367090842,38.96768431904302,40.22804633151119,1.0,0.8313253012048193,0.4819277108433735,1.0,0.4269913455500116,0.5180722891566265,0.45431562863199604,Low availability,1433,439
040513,AREQUIPA,CAYLLOMA,MADRIGAL,22.0,22.0,0.0,1.0,29.222765546273965,28.512458914852097,34.599084654245424,35.51948047830808,1.0,1.0,0.5,1.0,0.4346230488930527,0.5,0.45423613422513687,Low availability,1434,438
210407,PUNO,CHUCUITO,ZEPITA,290.0,290.0,0.0,1.0,30.184374998058743,29.66750048616714,40.692198963938225,44.34224753399137,1.0,0.9206896551724137,0.4862068965517241,1.0,0.427931149648083,0.5137931034482759,0.4536897357881408,Low availability,1435,437
061309,CAJAMARCA,SANTA CRUZ,SEXI,41.0,41.0,0.0,1.0,29.469286316952825,29.646314675508005,32.69070157877836,33.583185034719534,1.0,1.0,0.4878048780487805,1.0,0.42805160804960196,0.5121951219512195,0.4532946622200872,Low availability,1436,436
081105,CUSCO,PAUCARTAMBO,HUANCARANI,76.0,76.0,0.0,1.0,29.910665605591607,29.877570329001447,36.219016693964576,38.74407454604829,1.0,1.0,0.4868421052631579,1.0,0.4267412167995035,0.513157894736842,0.452666220180705,Low availability,1437,435
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,47.0,47.0,0.0,1.0,30.715670041428222,29.973747494887327,37.71357039735015,40.40200247830635,1.0,0.9787234042553191,0.48936170212765956,1.0,0.42619912392315296,0.5106382978723405,0.4515308761079092,Low availability,1438,434
210306,PUNO,CARABAYA,CRUCERO,452.0,452.0,0.0,1.0,27.746685315183658,29.84490683509646,39.9237483787481,44.17541156771219,0.9491150442477876,0.7256637168141593,0.49557522123893805,1.0,0.4269257054537833,0.504424778761062,0.45017542744596684,Low availability,1439,433
050205,AYACUCHO,CANGALLO,PARAS,303.0,303.0,0.0,1.0,28.501427639080315,29.897571531903914,35.79488994078448,38.989769477977866,1.0,0.8877887788778878,0.49504950495049505,1.0,0.42662834311247044,0.504950495049505,0.45012498869358075,Low availability,1440,432
200605,PIURA,SULLANA,MARCAVELICA,105.0,105.0,0.0,1.0,26.96229627523792,29.99357099111692,44.363603236671295,49.75667397783228,0.8,0.6571428571428571,0.49523809523809526,1.0,0.42608760003653057,0.5047619047619047,0.4496898914541428,Low availability,1441,431
050511,AYACUCHO,LA MAR,ORONCCOY,36.0,36.0,0.0,1.0,32.75922899949033,29.92156198279576,42.28105918309268,44.797372938166816,1.0,1.0,0.5,1.0,0.4264930530644415,0.5,0.448545137145109,Low availability,1442,430
150729,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,28.0,28.0,0.0,1.0,29.409378359611306,30.016259654092863,32.585968388777815,33.01245442391346,1.0,1.0,0.5,1.0,0.42596004467724846,0.5,0.4481720312740739,Low availability,1443,429
010515,AMAZONAS,LUYA,PROVIDENCIA,20.0,20.0,0.0,1.0,29.56418290769409,30.261367942255866,32.725103789277334,32.8108097938239,1.0,1.0,0.5,1.0,0.4245879675921619,0.5,0.44721157731451333,Low availability,1444,428
160605,LORETO,UCAYALI,SARAYACU,89.0,89.0,0.0,1.0,27.826109054855156,30.070550809858883,43.04525977630076,53.129099246033434,0.8314606741573034,0.6853932584269663,0.5056179775280899,1.0,0.42565519890226733,0.4943820224719101,0.4462732459731601,Low availability,1445,427
200202,PIURA,AYABACA,FRIAS,161.0,161.0,0.0,1.0,30.101759384331366,30.26307644360042,39.773090036930334,43.734858059241844,1.0,0.9627329192546584,0.5093167701863354,1.0,0.42457844147724844,0.49068322981366463,0.4444098779781732,Low availability,1446,426
020102,ANCASH,HUARAZ,COCHABAMBA,97.0,97.0,0.0,1.0,30.607876166784884,30.15788056088943,36.10837898479725,38.595519233538404,1.0,1.0,0.5154639175257731,1.0,0.42516595661742196,0.48453608247422686,0.44297699437446336,Low availability,1447,425
120806,JUNIN,YAULI,PACCHA,29.0,29.0,0.0,1.0,30.561541173304366,30.194036761450377,35.683470270115336,37.707570543379234,1.0,1.0,0.5172413793103449,1.0,0.4249638021444997,0.48275862068965514,0.44230224770804627,Low availability,1448,424
151029,LIMA,YAUYOS,TAURIPAMPA,56.0,56.0,0.0,1.0,29.443251608815867,30.448364850157915,36.28357481265876,38.47434572905451,1.0,0.875,0.5178571428571429,1.0,0.4235484039201072,0.4821428571428571,0.44112673988693213,Low availability,1449,423
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,63.0,63.0,0.0,1.0,30.306006563613074,30.21281712091298,34.44966305420328,36.82901915688785,1.0,1.0,0.5238095238095238,1.0,0.4248588909198098,0.47619047619047616,0.4402583665010097,Low availability,1450,422
060303,CAJAMARCA,CELENDIN,CORTEGANA,70.0,70.0,0.0,1.0,30.21131050893452,30.29546232014372,33.23918497960521,41.0324188981807,1.0,1.0,0.5285714285714286,1.0,0.424397965487989,0.4714285714285714,0.4385071472701637,Low availability,1451,421
050606,AYACUCHO,LUCANAS,CHIPAO,195.0,195.0,0.0,1.0,30.38437793418801,30.764854935322255,40.28841350067547,41.85608406852587,1.0,0.882051282051282,0.5230769230769231,1.0,0.4218029589603547,0.4769230769230769,0.43833899434917134,Low availability,1452,420
211205,PUNO,SANDIA,PHARA,94.0,94.0,0.0,1.0,32.019767829714304,30.357337305160847,42.071923869095066,46.059933295568385,1.0,1.0,0.5425531914893617,1.0,0.4240536749414753,0.45744680851063835,0.4340716150122242,Low availability,1453,419
080309,CUSCO,ANTA,ZURITE,29.0,29.0,0.0,1.0,29.971090302627015,30.100938189787634,31.48888018284585,33.32267112502291,1.0,1.0,0.5517241379310345,1.0,0.42548480566510716,0.4482758620689655,0.4323221225862646,Low availability,1454,418
050409,AYACUCHO,HUANTA,CANAYRE,18.0,18.0,0.0,1.0,29.713996577102826,30.08530808561611,34.34733670664487,37.50914538783927,1.0,1.0,0.5555555555555556,1.0,0.42557242861529654,0.4444444444444444,0.43123403336404087,Low availability,1455,417
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÃEDA,65.0,65.0,0.0,1.0,29.31046444393641,31.24275378912349,43.00749260634711,48.66176711397451,1.0,0.7692307692307693,0.5538461538461539,1.0,0.4192000271635191,0.4461538461538461,0.4272861728606172,Low availability,1456,416
080401,CUSCO,CALCA,CALCA,154.0,154.0,0.0,1.0,29.94051230562884,31.00847169132549,37.58423208864793,38.68825715994017,1.0,0.9545454545454546,0.5584415584415584,1.0,0.4204712156351107,0.4415584415584416,0.42679738341210993,Low availability,1457,415
080902,CUSCO,LA CONVENCION,ECHARATE,364.0,364.0,0.0,1.0,35.1463770526476,31.805285279713857,56.89497619652192,91.13181270014545,0.9917582417582418,0.804945054945055,0.5494505494505495,1.0,0.4161851210703852,0.4505494505494505,0.42649441991410475,Low availability,1458,414
110503,ICA,PISCO,HUMAY,60.0,60.0,0.0,1.0,29.736104221854358,31.873940324500616,41.29648952160775,44.11935226220882,1.0,0.7666666666666667,0.55,1.0,0.41582070718086306,0.44999999999999996,0.4260744950266041,Low availability,1459,413
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,101.0,101.0,0.0,1.0,29.741341142152834,32.296568782396726,50.2420428704642,64.17270847807947,0.8316831683168316,0.6732673267326733,0.5544554455445545,1.0,0.41359406465723514,0.4455445544554455,0.42317921159669825,Low availability,1460,412
010503,AMAZONAS,LUYA,COCABAMBA,120.0,120.0,0.0,1.0,30.290102388837184,30.863519481811636,34.4183769766569,38.34144804994211,1.0,0.9583333333333334,0.575,1.0,0.42126237771268593,0.42500000000000004,0.42238366439888014,Low availability,1461,411
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,41.0,41.0,0.0,1.0,30.506096751035184,30.39387407594582,32.65972993468428,34.762117393573035,1.0,1.0,0.5853658536585366,1.0,0.42385069252059393,0.41463414634146345,0.42108572866685473,Low availability,1462,410
021505,ANCASH,PALLASCA,HUANDOVAL,57.0,57.0,0.0,1.0,29.94963766816339,30.38046091978169,31.751829313583425,32.484481764770756,1.0,1.0,0.5964912280701754,1.0,0.4239251827306706,0.4035087719298246,0.41780025949041677,Low availability,1463,409
080505,CUSCO,CANAS,LAYO,128.0,128.0,0.0,1.0,31.17452123141989,31.26196893452535,38.10322597810054,41.58166728282245,1.0,1.0,0.5859375,1.0,0.4190961781184359,0.4140625,0.4175860746829051,Low availability,1464,408
120909,JUNIN,CHUPACA,YANACANCHA,132.0,132.0,0.0,1.0,29.321439978444445,31.96779235711765,40.52659676602406,43.157138749013264,0.9621212121212122,0.75,0.5833333333333334,1.0,0.4153237796502821,0.41666666666666663,0.41572664575519747,Low availability,1465,407
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,99.0,99.0,0.0,1.0,31.344682787318153,32.68879946687475,46.5760094121232,53.169966226790486,0.98989898989899,0.797979797979798,0.5757575757575758,1.0,0.411552717293143,0.4242424242424242,0.41535962937792736,Low availability,1466,406
120801,JUNIN,YAULI,LA OROYA,70.0,70.0,0.0,1.0,30.491291459713985,30.952187768869308,34.36257404417347,36.48832753158048,1.0,1.0,0.6,1.0,0.42077799197913635,0.4,0.4145445943853954,Low availability,1467,405
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,50.0,50.0,0.0,1.0,30.03232356105988,31.013032470653158,34.449594608100504,37.0626658127256,1.0,0.98,0.6,1.0,0.4204463806720182,0.4,0.41431246647041275,Low availability,1468,404
160603,LORETO,UCAYALI,PADRE MARQUEZ,38.0,38.0,0.0,1.0,33.57364849599528,30.72868174479234,51.5806367343528,55.63841679328181,1.0,0.9210526315789473,0.6052631578947368,1.0,0.4220015719627026,0.39473684210526316,0.4138221530054707,Low availability,1469,403
